footfall,tempMode,AQ,USS,CS,VOC,RP,IP,Temperature,fail,air_risk,thermal_load,sensor_gap,mechanical_pressure,air_pressure_ratio,control_balance,operating_intensity,sensor_stability,risk_score,machine_health_index,machine_health_level,health_numeric
0,2,6,1,6,6,49,4,17,1,12,19,5,0.0,0.8571428571428571,2,22.0,2.1908902300206643,0.9278985507246377,0.07210144927536233,Level 5 - Critical,1
0,0,2,3,5,1,31,7,17,0,3,17,-1,0.0,0.3333333333333333,-2,16.0,2.4083189157584592,0.40289855072463765,0.5971014492753624,Level 2 - Low Risk,4
9,7,3,4,6,1,53,2,17,0,4,24,-1,0.16666666666666666,0.25,4,26.333333333333332,1.9235384061671346,0.41110859638673813,0.5888914036132619,Level 2 - Low Risk,4
0,3,2,3,7,0,35,7,17,0,2,20,-1,0.0,0.0,0,17.333333333333332,3.1144823004794877,0.3445652173913043,0.6554347826086957,Level 1 - Healthy,5
170,7,6,2,6,6,49,7,18,1,12,25,4,3.4,0.8571428571428571,-1,79.0,1.9493588689617927,0.8965842763549733,0.10341572364502671,Level 5 - Critical,1
3,7,6,4,4,0,74,3,18,0,6,25,2,0.04,0.0,1,31.666666666666668,2.1908902300206643,0.4822052809211833,0.5177947190788167,Level 2 - Low Risk,4
14,0,6,1,5,6,29,4,18,1,12,18,5,0.4666666666666667,0.8571428571428571,1,20.333333333333332,2.073644135332772,0.9320545959896764,0.06794540401032356,Level 5 - Critical,1
1,5,2,3,6,0,27,6,18,0,2,23,-1,0.03571428571428571,0.0,0,15.333333333333334,2.6076809620810595,0.3488993448481239,0.6511006551518761,Level 1 - Healthy,5
23,5,4,4,6,5,70,4,18,0,9,23,0,0.323943661971831,1.0,2,37.0,0.8944271909999159,0.6902646416517768,0.3097353583482232,Level 4 - High Risk,2
0,0,6,1,6,6,43,6,18,1,12,18,5,0.0,0.8571428571428571,0,20.333333333333332,2.23606797749979,0.9322463768115942,0.06775362318840583,Level 5 - Critical,1
1,5,2,3,6,2,47,7,18,0,4,23,-1,0.020833333333333332,0.6666666666666666,-1,22.0,2.345207879911715,0.46556601151479055,0.5344339884852094,Level 2 - Low Risk,4
0,4,4,4,6,0,42,7,18,0,4,22,0,0.0,0.0,-1,20.0,2.6832815729997477,0.39891304347826084,0.6010869565217392,Level 2 - Low Risk,4
9,0,6,2,5,6,41,6,18,1,12,18,4,0.21428571428571427,0.8571428571428571,-1,22.666666666666668,1.7320508075688772,0.8987897558070281,0.10121024419297187,Level 5 - Critical,1
130,2,6,4,6,6,37,4,18,1,12,20,2,3.4210526315789473,0.8571428571428571,2,61.666666666666664,1.0954451150103321,0.830465554893786,0.16953444510621396,Level 5 - Critical,1
5,5,5,5,4,1,61,3,18,0,6,23,0,0.08064516129032258,0.16666666666666666,1,28.0,1.6733200530681511,0.4655112169942426,0.5344887830057574,Level 2 - Low Risk,4
4,7,4,2,6,0,84,4,18,0,4,25,2,0.047058823529411764,0.0,2,35.333333333333336,2.280350850198276,0.46552491562437964,0.5344750843756203,Level 2 - Low Risk,4
2800,7,5,3,7,0,46,6,18,0,5,25,2,59.57446808510638,0.0,1,954.6666666666666,2.7748873851023212,0.43555687909469926,0.5644431209053007,Level 2 - Low Risk,4
4,0,4,3,6,5,39,7,18,0,9,18,1,0.1,1.0,-1,20.333333333333332,1.5811388300841898,0.7238582489577129,0.2761417510422871,Level 4 - High Risk,2
6,7,2,3,6,0,53,3,18,0,2,25,-1,0.1111111111111111,0.0,3,25.666666666666668,2.16794833886788,0.348830851697439,0.651169148302561,Level 1 - Healthy,5
4,7,5,1,6,6,87,6,18,1,11,25,4,0.045454545454545456,1.0,0,36.333333333333336,2.1679483388678804,0.8905249156243795,0.10947508437562048,Level 5 - Critical,1
84,2,4,6,2,0,51,3,18,0,4,20,-2,1.6153846153846154,0.0,-1,51.0,2.23606797749979,0.33109569188008736,0.6689043081199126,Level 1 - Healthy,5
0,0,5,2,5,4,37,5,18,1,9,18,3,0.0,0.6666666666666666,0,18.333333333333332,1.3038404810405297,0.7405797101449275,0.2594202898550725,Level 4 - High Risk,2
9,1,4,3,5,4,37,6,18,1,8,19,1,0.23684210526315788,0.8,-1,21.333333333333332,1.1401754250991378,0.6654564224736946,0.33454357752630537,Level 3 - Moderate Risk,3
290,0,5,2,6,6,40,6,18,1,11,18,3,7.073170731707317,1.0,0,116.0,1.7320508075688772,0.8532737740718682,0.14672622592813178,Level 5 - Critical,1
0,3,4,4,6,2,46,6,18,0,6,21,0,0.0,0.4,0,21.333333333333332,1.6733200530681511,0.5155797101449275,0.48442028985507246,Level 3 - Moderate Risk,3
9,7,1,4,1,3,44,3,18,1,4,25,-3,0.2,1.5,-2,23.666666666666668,1.3416407864998738,0.44878975580702807,0.5512102441929719,Level 2 - Low Risk,4
0,2,4,3,6,1,37,3,18,0,5,20,1,0.0,0.2,3,18.333333333333332,1.8165902124584952,0.4905797101449275,0.5094202898550725,Level 3 - Moderate Risk,3
0,7,4,2,6,2,55,7,18,0,6,25,2,0.0,0.4,-1,24.333333333333332,2.280350850198276,0.5822463768115942,0.4177536231884058,Level 3 - Moderate Risk,3
22,0,5,2,5,1,40,6,18,1,6,18,3,0.5365853658536586,0.16666666666666666,-1,26.666666666666668,2.16794833886788,0.5652783402819138,0.4347216597180862,Level 3 - Moderate Risk,3
0,5,3,2,6,1,42,7,18,0,4,23,1,0.0,0.25,-1,20.0,2.588435821108957,0.4822463768115942,0.5177536231884058,Level 2 - Low Risk,4
640,7,6,2,6,6,40,3,18,1,12,25,4,15.609756097560975,0.8571428571428571,3,232.66666666666666,1.9493588689617927,0.8901459201905897,0.10985407980941031,Level 5 - Critical,1
10,0,6,2,6,6,32,3,18,1,12,18,4,0.30303030303030304,0.8571428571428571,3,20.0,1.9493588689617927,0.8987760571768911,0.10122394282310887,Level 5 - Critical,1
4,5,5,2,5,4,58,7,18,1,9,23,3,0.06779661016949153,0.6666666666666666,-2,26.666666666666668,1.816590212458495,0.7405249156243796,0.2594750843756204,Level 4 - High Risk,2
0,2,5,1,6,4,37,3,18,1,9,20,4,0.0,0.6666666666666666,3,18.333333333333332,1.9235384061671346,0.7739130434782608,0.22608695652173916,Level 4 - High Risk,2
640,4,4,5,5,5,51,3,18,1,9,22,-1,12.307692307692308,1.0,2,236.33333333333334,0.8944271909999159,0.648479253523923,0.351520746476077,Level 3 - Moderate Risk,3
110,5,3,5,4,5,44,5,18,0,8,23,-2,2.4444444444444446,1.25,-1,57.333333333333336,0.8944271909999159,0.614072860829859,0.385927139170141,Level 3 - Moderate Risk,3
0,2,4,5,2,0,23,2,18,0,4,20,-1,0.0,0.0,0,13.666666666666666,1.9493588689617927,0.3655797101449275,0.6344202898550725,Level 1 - Healthy,5
0,2,6,2,6,6,38,3,18,1,12,20,4,0.0,0.8571428571428571,3,18.666666666666668,1.9493588689617927,0.898913043478261,0.10108695652173905,Level 5 - Critical,1
67,0,3,4,6,0,42,7,18,0,3,18,-1,1.558139534883721,0.0,-1,42.333333333333336,2.7386127875258306,0.35632856859241613,0.6436714314075839,Level 1 - Healthy,5
520,7,4,2,5,4,60,4,18,1,8,25,2,8.524590163934427,0.8,1,199.33333333333334,1.0954451150103321,0.691789755807028,0.30821024419297205,Level 4 - High Risk,2
0,3,4,3,6,1,34,4,18,0,5,21,1,0.0,0.2,2,17.333333333333332,1.816590212458495,0.4905797101449275,0.5094202898550725,Level 3 - Moderate Risk,3
51,1,6,2,6,6,49,3,18,1,12,19,4,1.02,0.8571428571428571,3,39.333333333333336,1.9493588689617927,0.8982144133412747,0.10178558665872528,Level 5 - Critical,1
0,0,4,2,3,4,40,3,18,1,8,18,2,0.0,0.8,0,19.333333333333332,0.8366600265340756,0.6989130434782608,0.3010869565217392,Level 4 - High Risk,2
2800,7,2,2,7,0,23,4,18,0,2,25,0,116.66666666666667,0.0,3,947.0,2.6457513110645907,0.3438902124280326,0.6561097875719675,Level 1 - Healthy,5
110,2,2,3,6,0,47,3,18,0,2,20,-1,2.2916666666666665,0.0,3,58.333333333333336,2.16794833886788,0.3474061941631924,0.6525938058368076,Level 1 - Healthy,5
7300,7,4,4,7,0,44,5,18,0,4,25,0,162.22222222222223,0.0,2,2454.0,2.5495097567963922,0.29891304347826086,0.7010869565217391,Level 1 - Healthy,5
7300,5,5,2,6,1,37,7,18,1,6,23,3,192.10526315789474,0.16666666666666666,-1,2451.6666666666665,2.588435821108957,0.46557971014492755,0.5344202898550725,Level 2 - Low Risk,4
0,2,6,1,6,5,26,5,18,1,11,20,5,0.0,0.7142857142857143,1,14.666666666666666,2.073644135332772,0.8739130434782608,0.12608695652173918,Level 5 - Critical,1
16,7,7,6,5,2,51,4,18,0,9,25,1,0.3076923076923077,0.25,1,28.333333333333332,1.9235384061671346,0.573693865396069,0.42630613460393096,Level 3 - Moderate Risk,3
140,4,4,4,6,0,69,3,18,0,4,22,0,2.0,0.0,3,75.66666666666667,2.1908902300206643,0.39699523525908276,0.6030047647409172,Level 2 - Low Risk,4
54,2,2,2,7,0,36,6,18,0,2,20,0,1.4594594594594594,0.0,1,36.0,2.966479394838265,0.38150665078419693,0.6184933492158031,Level 1 - Healthy,5
2,2,2,3,6,2,28,4,18,0,4,20,-1,0.06896551724137931,0.6666666666666666,2,16.0,1.6733200530681511,0.46555231288465354,0.5344476871153465,Level 2 - Low Risk,4
470,4,5,2,6,5,40,4,19,1,10,23,3,11.463414634146341,0.8333333333333334,2,176.33333333333334,1.51657508881031,0.7968225134008338,0.20317748659916623,Level 4 - High Risk,2
0,1,6,1,6,5,45,4,19,1,11,20,5,0.0,0.7142857142857143,2,21.333333333333332,2.073644135332772,0.8782608695652173,0.12173913043478268,Level 5 - Critical,1
75,3,5,2,5,5,75,6,19,1,10,22,3,0.9868421052631579,0.8333333333333334,-1,56.333333333333336,1.51657508881031,0.8022334723049434,0.19776652769505665,Level 4 - High Risk,2
11,2,6,2,5,5,32,6,19,1,11,21,4,0.3333333333333333,0.7142857142857143,-1,20.666666666666668,1.6431676725154984,0.8447768513003773,0.15522314869962273,Level 5 - Critical,1
0,0,3,2,6,1,27,3,19,0,4,19,1,0.0,0.25,3,15.333333333333334,1.8708286933869707,0.4865942028985507,0.5134057971014493,Level 3 - Moderate Risk,3
2800,6,5,2,5,3,63,6,19,1,8,25,3,43.75,0.5,-1,960.6666666666666,1.6431676725154984,0.6482380385149891,0.35176196148501093,Level 3 - Moderate Risk,3
140,1,5,3,6,6,79,7,19,1,11,20,2,1.75,1.0,-1,79.33333333333333,1.51657508881031,0.8263430613460392,0.1736569386539608,Level 5 - Critical,1
9,7,3,2,6,1,40,6,19,0,4,26,1,0.21951219512195122,0.25,0,22.666666666666668,2.302172886644268,0.4864709152273179,0.5135290847726821,Level 3 - Moderate Risk,3
7300,2,4,3,6,1,57,6,19,0,5,21,1,125.86206896551724,0.2,0,2458.6666666666665,2.1213203435596424,0.39492753623188404,0.605072463768116,Level 2 - Low Risk,4
45,3,3,4,5,1,44,6,19,0,4,22,-1,1.0,0.25,-1,36.0,1.9235384061671346,0.4193110978757197,0.5806889021242803,Level 2 - Low Risk,4
1600,7,5,2,5,6,78,6,19,1,11,26,3,20.253164556962027,1.0,-1,565.6666666666666,1.6431676725154984,0.8396763946793726,0.1603236053206274,Level 5 - Critical,1
9,7,4,5,5,5,58,7,19,0,9,26,-1,0.15254237288135594,1.0,-2,28.666666666666668,1.0954451150103321,0.6614709152273178,0.3385290847726822,Level 3 - Moderate Risk,3
0,7,2,2,7,1,55,3,19,0,3,26,0,0.0,0.3333333333333333,4,24.666666666666668,2.345207879911715,0.4449275362318841,0.5550724637681159,Level 2 - Low Risk,4
130,4,3,4,6,2,25,6,19,0,5,23,-1,5.0,0.5,0,58.0,1.7888543819998317,0.4764800476474092,0.5235199523525909,Level 2 - Low Risk,4
9,0,2,3,6,0,27,7,19,0,2,19,-1,0.32142857142857145,0.0,-1,18.333333333333332,2.8809720581775866,0.3531375818939845,0.6468624181060155,Level 1 - Healthy,5
3500,3,4,2,7,2,21,3,19,0,6,22,2,159.0909090909091,0.4,4,1180.0,2.073644135332772,0.5386489974190987,0.46135100258090134,Level 3 - Moderate Risk,3
0,3,6,2,6,5,37,4,19,1,11,22,4,0.0,0.7142857142857143,2,18.666666666666668,1.6733200530681511,0.8449275362318841,0.1550724637681159,Level 5 - Critical,1
0,0,7,3,4,5,31,3,19,1,12,19,4,0.0,0.625,1,16.666666666666668,1.6733200530681511,0.8532608695652173,0.1467391304347827,Level 5 - Critical,1
35,7,2,4,6,0,85,7,19,0,2,26,-2,0.4069767441860465,0.0,-1,46.333333333333336,2.863564212655271,0.31944808417708953,0.6805519158229105,Level 1 - Healthy,5
900,1,4,2,6,5,33,3,19,0,9,20,2,26.470588235294116,1.0,3,317.3333333333333,1.5811388300841898,0.749265435775263,0.25073456422473706,Level 4 - High Risk,2
27,7,3,7,4,3,63,2,19,1,6,26,-4,0.421875,0.75,2,36.333333333333336,1.9235384061671346,0.43622433988485204,0.563775660115148,Level 2 - Low Risk,4
900,7,4,4,6,1,51,3,19,0,5,26,0,17.307692307692307,0.2,3,323.3333333333333,1.816590212458495,0.449265435775263,0.550734564224737,Level 2 - Low Risk,4
0,2,3,5,2,0,46,3,19,0,3,21,-2,0.0,0.0,-1,21.666666666666668,1.8165902124584952,0.3282608695652174,0.6717391304347826,Level 1 - Healthy,5
64,2,5,2,6,6,26,5,19,1,11,21,3,2.3703703703703702,1.0,1,36.333333333333336,1.6431676725154984,0.8607174905697836,0.13928250943021636,Level 5 - Critical,1
4,7,3,3,6,0,57,6,19,0,3,26,0,0.06896551724137931,0.0,0,26.666666666666668,2.5099800796022267,0.39487274171133613,0.6051272582886639,Level 2 - Low Risk,4
0,3,4,2,6,1,48,3,19,1,5,22,2,0.0,0.2,3,22.333333333333332,1.9235384061671343,0.5282608695652173,0.47173913043478266,Level 3 - Moderate Risk,3
0,2,7,1,5,5,55,3,19,1,12,21,6,0.0,0.625,2,24.666666666666668,2.280350850198276,0.9199275362318841,0.08007246376811594,Level 5 - Critical,1
53,0,3,6,4,1,37,5,19,0,4,19,-3,1.394736842105263,0.25,-1,36.333333333333336,1.9235384061671346,0.3525348421679571,0.647465157832043,Level 1 - Healthy,5
290,2,6,2,6,6,39,3,19,1,12,21,4,7.25,0.8571428571428571,3,116.0,1.9493588689617927,0.8992882668254915,0.10071173317450854,Level 5 - Critical,1
15,2,2,3,4,1,24,3,19,1,3,21,-1,0.6,0.3333333333333333,1,19.333333333333332,1.140175425099138,0.4113887234464959,0.5886112765535041,Level 2 - Low Risk,4
0,0,6,3,6,6,30,6,19,1,12,19,3,0.0,0.8571428571428571,0,16.333333333333332,1.3416407864998738,0.869927536231884,0.130072463768116,Level 5 - Critical,1
35,0,3,4,6,1,36,7,19,0,4,19,-1,0.9459459459459459,0.25,-1,30.0,2.3874672772626644,0.41944808417708956,0.5805519158229104,Level 2 - Low Risk,4
0,0,5,4,6,4,45,3,19,0,9,19,1,0.0,0.6666666666666666,3,21.333333333333332,1.140175425099138,0.6782608695652174,0.32173913043478264,Level 4 - High Risk,2
470,1,5,2,6,2,29,3,19,0,7,20,3,15.666666666666666,0.3333333333333333,3,172.66666666666666,1.8165902124584952,0.6218225134008339,0.37817748659916606,Level 3 - Moderate Risk,3
16,7,6,3,6,5,41,4,19,1,11,26,3,0.38095238095238093,0.7142857142857143,2,25.333333333333332,1.3038404810405297,0.8113750248163589,0.18862497518364107,Level 4 - High Risk,2
40,1,5,3,5,4,28,5,19,1,9,20,2,1.3793103448275863,0.6666666666666666,0,29.0,0.8944271909999159,0.7110462576930713,0.2889537423069287,Level 4 - High Risk,2
290,7,2,2,7,0,35,4,19,0,2,26,0,8.055555555555555,0.0,3,114.66666666666667,2.6457513110645907,0.38262160015882474,0.6173783998411753,Level 1 - Healthy,5
4,7,2,3,6,0,46,4,19,0,2,26,-1,0.0851063829787234,0.0,2,23.0,2.23606797749979,0.35320607504466944,0.6467939249553305,Level 1 - Healthy,5
1,7,1,2,7,1,55,4,19,0,2,26,-1,0.017857142857142856,0.5,3,25.0,2.5495097567963922,0.40324717093508045,0.5967528290649196,Level 2 - Low Risk,4
140,3,2,3,6,6,65,4,19,0,8,22,-1,2.121212121212121,2.0,2,74.66666666666667,1.7888543819998317,0.7013430613460393,0.2986569386539607,Level 4 - High Risk,2
110,1,4,2,6,1,22,4,19,0,5,20,2,4.782608695652174,0.2,2,50.333333333333336,1.9493588689617927,0.5267540202501488,0.47324597974985116,Level 3 - Moderate Risk,3
0,1,4,4,6,1,41,4,19,0,5,20,0,0.0,0.2,2,20.0,1.7888543819998317,0.4615942028985507,0.5384057971014493,Level 2 - Low Risk,4
900,1,2,3,6,2,43,7,19,0,4,20,-1,20.454545454545453,0.6666666666666666,-1,320.6666666666667,2.345207879911715,0.4575987691085963,0.5424012308914037,Level 2 - Low Risk,4
0,2,4,3,6,0,49,4,19,0,4,21,1,0.0,0.0,2,22.666666666666668,2.1908902300206643,0.43659420289855067,0.5634057971014493,Level 2 - Low Risk,4
0,4,4,2,5,4,35,7,19,1,8,23,2,0.0,0.8,-2,18.0,1.816590212458495,0.7032608695652173,0.2967391304347827,Level 4 - High Risk,2
51,7,3,3,5,1,80,3,19,0,4,26,0,0.6296296296296297,0.25,2,50.0,1.4142135623730951,0.4525622394282311,0.5474377605717688,Level 2 - Low Risk,4
71,2,4,6,2,0,57,4,19,0,4,21,-2,1.2241379310344827,0.0,-2,49.0,2.280350850198276,0.3356216001588247,0.6643783998411753,Level 1 - Healthy,5
900,4,3,3,6,0,48,3,19,0,3,23,0,18.367346938775512,0.0,3,322.3333333333333,2.1213203435596424,0.38259876910859636,0.6174012308914036,Level 1 - Healthy,5
83,4,1,4,6,2,43,6,19,0,3,23,-3,1.8863636363636365,1.0,0,48.333333333333336,2.2803508501982757,0.3937905499305142,0.6062094500694858,Level 2 - Low Risk,4
360,3,4,4,7,0,34,4,19,0,4,22,0,10.285714285714286,0.0,3,137.66666666666666,2.4899799195977463,0.39832936271590236,0.6016706372840976,Level 2 - Low Risk,4
180,7,2,2,4,0,44,5,19,0,2,26,0,4.0,0.0,-1,81.0,1.949358868961793,0.38412844947389324,0.6158715505261068,Level 1 - Healthy,5
1,3,6,1,6,4,49,6,20,1,10,23,5,0.02,0.5714285714285714,0,23.333333333333332,2.1908902300206643,0.8242616636887035,0.17573833631129654,Level 4 - High Risk,2
22,7,5,2,7,2,43,7,20,0,7,27,3,0.5,0.3333333333333333,0,28.333333333333332,2.5099800796022267,0.6323073257891603,0.36769267421083973,Level 3 - Moderate Risk,3
1,0,4,3,5,6,39,4,20,1,10,20,1,0.025,1.2,1,20.0,1.1401754250991378,0.7909283303553702,0.20907166964462975,Level 4 - High Risk,2
2,2,4,3,7,1,27,3,20,0,5,22,1,0.07142857142857142,0.2,4,16.333333333333332,2.1908902300206643,0.4992479650585666,0.5007520349414334,Level 3 - Moderate Risk,3
34,4,6,2,6,6,30,6,20,1,12,24,4,1.096774193548387,0.8571428571428571,0,28.0,1.7888543819998322,0.9071429422275165,0.09285705777248354,Level 5 - Critical,1
33,2,6,2,6,4,33,6,20,1,10,22,4,0.9705882352941176,0.5714285714285714,0,28.666666666666668,1.7888543819998317,0.7904899741909868,0.20951002580901323,Level 4 - High Risk,2
10,1,2,3,7,0,32,5,20,0,2,21,-1,0.30303030303030304,0.0,2,20.666666666666668,2.701851217221259,0.3574717093508041,0.6425282906491959,Level 1 - Healthy,5
290,7,5,2,6,6,31,6,20,1,11,27,3,9.0625,1.0,0,113.66666666666667,1.7320508075688772,0.8619694262457812,0.1380305737542188,Level 5 - Critical,1
0,2,5,3,7,2,27,5,20,0,7,22,2,0.0,0.3333333333333333,2,15.666666666666666,1.9493588689617927,0.5992753623188406,0.4007246376811594,Level 3 - Moderate Risk,3
76,3,2,2,6,0,36,4,20,0,2,23,0,2.054054054054054,0.0,2,44.0,2.280350850198276,0.3899009330950963,0.6100990669049037,Level 1 - Healthy,5
20,7,3,2,6,2,45,5,20,0,5,27,1,0.43478260869565216,0.5,1,28.333333333333332,1.816590212458495,0.5490013897161009,0.4509986102838991,Level 3 - Moderate Risk,3
0,5,4,6,5,2,51,3,20,0,6,25,-2,0.0,0.4,2,23.666666666666668,1.5811388300841898,0.4576086956521739,0.5423913043478261,Level 2 - Low Risk,4
0,0,6,2,3,5,36,4,20,1,11,20,4,0.0,0.7142857142857143,-1,18.666666666666668,1.5811388300841898,0.8492753623188406,0.1507246376811594,Level 5 - Critical,1
0,7,6,4,6,4,47,7,20,1,10,27,2,0.0,0.5714285714285714,-1,22.333333333333332,1.3416407864998738,0.7242753623188405,0.2757246376811595,Level 4 - High Risk,2
470,4,4,4,6,1,42,6,20,0,5,24,0,10.930232558139535,0.2,0,177.33333333333334,2.04939015319192,0.4595036728211237,0.5404963271788763,Level 2 - Low Risk,4
9,6,6,1,5,6,70,6,20,1,12,26,5,0.1267605633802817,0.8571428571428571,-1,33.0,2.16794833886788,0.9408187413142743,0.05918125868572566,Level 5 - Critical,1
0,0,3,3,6,3,40,4,20,0,6,20,0,0.0,0.75,2,20.0,1.3038404810405297,0.5742753623188406,0.4257246376811594,Level 3 - Moderate Risk,3
0,7,2,5,7,0,38,3,20,0,2,27,-3,0.0,0.0,4,19.333333333333332,2.701851217221259,0.29094202898550725,0.7090579710144927,Level 1 - Healthy,5
8,0,5,1,6,4,29,3,20,1,9,20,4,0.26666666666666666,0.6666666666666666,3,19.0,1.9235384061671346,0.782499106611078,0.21750089338892198,Level 4 - High Risk,2
1,0,4,2,5,6,58,3,20,1,10,20,2,0.01694915254237288,1.2,2,26.333333333333332,1.5811388300841898,0.8242616636887035,0.17573833631129654,Level 4 - High Risk,2
1,7,4,6,1,2,28,3,20,0,6,27,-2,0.034482758620689655,0.4,-2,16.333333333333332,1.9235384061671346,0.45759499702203693,0.542405002977963,Level 2 - Low Risk,4
7,1,6,3,6,5,30,4,20,1,11,21,3,0.22580645161290322,0.7142857142857143,2,19.0,1.3038404810405297,0.8158461385745484,0.18415386142545165,Level 4 - High Risk,2
0,3,4,3,6,2,48,5,20,0,6,23,1,0.0,0.4,1,22.666666666666668,1.5811388300841898,0.557608695652174,0.44239130434782603,Level 3 - Moderate Risk,3
170,0,6,2,6,6,35,4,20,1,12,20,4,4.722222222222222,0.8571428571428571,2,75.0,1.7888543819998317,0.9052799285288863,0.09472007147111372,Level 5 - Critical,1
270,3,6,7,6,0,38,3,20,0,6,23,-1,6.923076923076923,0.0,3,109.33333333333333,2.8809720581775866,0.387243398848521,0.612756601151479,Level 1 - Healthy,5
0,0,4,2,5,4,56,7,20,1,8,20,2,0.0,0.8,-2,25.333333333333332,1.816590212458495,0.7076086956521738,0.29239130434782623,Level 4 - High Risk,2
13,4,5,3,6,5,62,4,20,1,10,24,2,0.20634920634920634,0.8333333333333334,2,31.666666666666668,1.1401754250991378,0.7740972801270596,0.22590271987294042,Level 4 - High Risk,2
10,7,6,1,6,5,56,4,20,1,11,27,5,0.17543859649122806,0.7142857142857143,2,28.666666666666668,2.073644135332772,0.882471709350804,0.11752829064919601,Level 5 - Critical,1
22,0,6,2,5,6,32,3,20,1,12,20,4,0.6666666666666666,0.8571428571428571,2,24.666666666666668,1.816590212458495,0.9073073257891603,0.09269267421083971,Level 5 - Critical,1
640,5,4,5,7,1,50,5,20,0,5,25,-1,12.549019607843137,0.2,2,236.66666666666666,2.1908902300206643,0.4238415723645027,0.5761584276354973,Level 2 - Low Risk,4
900,3,3,4,6,1,45,6,20,0,4,23,-1,19.565217391304348,0.25,0,321.6666666666667,2.1213203435596424,0.4119465951955529,0.5880534048044471,Level 2 - Low Risk,4
22,7,3,3,4,0,36,6,20,0,3,27,0,0.5945945945945946,0.0,-2,26.0,2.16794833886788,0.39897399245582693,0.6010260075441731,Level 2 - Low Risk,4
62,1,6,2,6,6,49,4,20,1,12,21,4,1.24,0.8571428571428571,2,43.666666666666664,1.7888543819998317,0.9067593805836809,0.09324061941631911,Level 5 - Critical,1
110,2,7,1,6,6,31,6,20,1,13,22,6,3.4375,0.75,0,53.666666666666664,2.3874672772626644,0.9811018463371054,0.0188981536628946,Level 5 - Critical,1
84,4,2,3,6,2,33,7,20,0,4,24,-1,2.4705882352941178,0.6666666666666666,-1,45.666666666666664,2.345207879911715,0.4731246773873337,0.5268753226126663,Level 2 - Low Risk,4
0,1,6,2,6,6,35,4,20,1,12,21,4,0.0,0.8571428571428571,2,18.333333333333332,1.7888543819998317,0.907608695652174,0.09239130434782605,Level 5 - Critical,1
13,2,4,2,5,4,73,4,20,1,8,22,2,0.17567567567567569,0.8,1,35.333333333333336,1.0954451150103321,0.7074306134603929,0.29256938653960707,Level 4 - High Risk,2
20,7,6,1,5,6,54,5,20,1,12,27,5,0.36363636363636365,0.8571428571428571,0,31.333333333333332,2.073644135332772,0.9406680563827674,0.059331943617232596,Level 5 - Critical,1
0,3,4,2,7,1,48,3,20,0,5,23,2,0.0,0.2,4,22.666666666666668,2.3021728866442674,0.532608695652174,0.46739130434782605,Level 3 - Moderate Risk,3
16,3,6,2,6,4,65,4,20,1,10,23,4,0.24242424242424243,0.5714285714285714,2,33.666666666666664,1.6733200530681511,0.7907228509033155,0.2092771490966845,Level 4 - High Risk,2
6,7,5,6,5,6,46,4,20,0,11,27,-1,0.1276595744680851,1.0,1,24.0,0.8366600265340756,0.7325265038713519,0.2674734961286481,Level 4 - High Risk,2
12,0,2,2,6,0,45,7,20,0,2,20,0,0.2608695652173913,0.0,-1,25.666666666666668,2.9664793948382653,0.3907776454238634,0.6092223545761366,Level 1 - Healthy,5
0,7,6,2,5,6,65,7,20,1,12,27,4,0.0,0.8571428571428571,-2,28.333333333333332,1.9235384061671346,0.907608695652174,0.09239130434782605,Level 5 - Critical,1
0,0,6,2,6,6,45,6,20,1,12,20,4,0.0,0.8571428571428571,0,21.666666666666668,1.7888543819998322,0.907608695652174,0.09239130434782605,Level 5 - Critical,1
170,7,4,1,5,4,89,7,20,1,8,27,3,1.8888888888888888,0.8,-2,93.0,2.16794833886788,0.7386132618622195,0.26138673813778046,Level 4 - High Risk,2
100,0,5,3,6,4,32,4,20,0,9,20,2,3.0303030303030303,0.6666666666666666,2,50.666666666666664,1.1401754250991378,0.7145721659718086,0.2854278340281914,Level 4 - High Risk,2
5,4,6,4,4,1,38,4,20,0,7,24,2,0.1282051282051282,0.14285714285714285,0,21.0,1.7888543819998317,0.5492068691681558,0.45079313083184425,Level 3 - Moderate Risk,3
3500,5,2,4,2,5,33,4,20,1,7,25,-2,102.94117647058823,1.6666666666666667,-2,1184.3333333333333,1.3416407864998738,0.5679968235060552,0.4320031764939448,Level 3 - Moderate Risk,3
71,4,6,2,5,6,49,7,20,1,12,24,4,1.42,0.8571428571428571,-2,46.666666666666664,1.9235384061671346,0.906636092912448,0.09336390708755204,Level 5 - Critical,1
4,7,5,2,6,5,64,6,20,1,10,27,3,0.06153846153846154,0.8333333333333334,0,29.333333333333332,1.6431676725154984,0.807553901131626,0.19244609886837405,Level 4 - High Risk,2
7300,5,5,4,7,1,55,4,20,0,6,25,1,130.35714285714286,0.16666666666666666,3,2458.3333333333335,2.16794833886788,0.4076086956521739,0.5923913043478262,Level 2 - Low Risk,4
7,0,3,3,5,1,56,7,20,0,4,20,0,0.12280701754385964,0.25,-2,27.666666666666668,2.280350850198276,0.45751280524121507,0.5424871947587849,Level 2 - Low Risk,4
290,4,4,5,3,5,30,6,20,0,9,24,-1,9.35483870967742,1.0,-3,113.33333333333333,1.140175425099138,0.6619694262457811,0.33803057375421885,Level 3 - Moderate Risk,3
